Order_ID,Order_Date,Product_ID,Product_Category,Product_Name,Region,City,Supplier_ID,Supplier_Lead_Time_Days,Warehouse_ID,Current_Inventory,Previous_Day_Sales,Previous_7_Days_Sales,Previous_30_Days_Sales,Average_Daily_Sales,Unit_Price,Discount_Percentage,Promotion,Holiday,Season,Weather,Competitor_Price,Stockout_Days,Delivery_Delay_Days,Transportation_Cost,Customer_Return_Rate,Demand_Quantity
ORD100108,2021-08-01,P-ELE-002,Electronics,Bluetooth Speaker,East,Ranchi,SUP-019,13.0,WH-EA-02,212.0,12.0,62.0,338.0,9.18,9689.78,25.9,No,,Summer,Rainy,9570.42,3.0,1.0,,0.038,10
ORD100109,2021-02-16,P-SPO-013,Sports,Cycling Helmet,West,Nagpur,SUP-005,7.0,WH-WE-05,78.0,19.0,91.0,488.0,16.32,456.91,13.6,Yes,No,Winter,Cloudy,423.65,0.0,1.0,342.35,0.086,17
ORD100110,2024-06-04,P-CLO-012,Clothing,Woolen Sweater,North,Chandigarh,SUP-028,7.0,WH-NO-02,285.0,10.0,151.0,564.0,21.04,384.59,4.4,No,No,Autumn,Cloudy,436.19,0.0,0.0,327.95,0.071,22
ORD100111,2022-04-01,P-GRO-014,Grocery,Toor Dal 1kg,East,Kolkata,SUP-003,22.0,WH-EA-01,1080.0,52.0,325.0,1454.0,49.27,85.71,18.0,No,No,Summer,Cloudy,88.81,0.0,2.0,703.67,0.036,72
ORD100112,2022-11-22,P-GRO-002,Grocery,Masala Mix 200g,West,Surat,SUP-030,10.0,WH-WE-04,419.0,25.0,281.0,1261.0,35.55,395.35,8.7,Yes,No,Autumn,Sunny,370.23,0.0,1.0,366.26,0.05,39
ORD100113,2023-07-06,P-CLO-013,Clothing,Men's Cotton T-Shirt,Central,Bhopal,SUP-036,2.0,WH-CE-05,199.0,18.0,171.0,688.0,22.36,1123.41,3.4,Yes,No,Autumn,Cloudy,966.99,0.0,1.0,254.34,0.099,23
ORD100114,2022-12-19,P-ELE-006,Electronics,LED TV 43in,North,Kanpur,SUP-015,7.0,WH-NO-03,96.0,7.0,,245.0,9.01,6911.64,6.2,Yes,No,Winter,Sunny,6589.04,0.0,0.0,348.45,0.013,8
ORD100115,2024-10-11,P-BEA-013,Beauty,Moisturizer Cream,Central,Indore,SUP-036,12.0,WH-CE-05,920.0,33.0,239.0,1271.0,38.69,696.96,8.6,No,No,Autumn,Stormy,678.58,0.0,,425.96,0.252,41
ORD100116,2024-05-15,P-BEA-015,Beauty,Hair Oil 250ml,East,Guwahati,SUP-028,13.0,WH-EA-01,367.0,22.0,148.0,714.0,22.4,968.52,5.3,Yes,No,Summer,Sunny,919.32,1.0,1.0,344.58,0.032,31
ORD100117,2022-07-30,P-FUR-014,Furniture,Foldable Bed,West,Surat,SUP-001,8.0,WH-WE-04,19.0,3.0,27.0,129.0,4.05,10221.16,12.1,No,No,Autumn,Sunny,12300.13,0.0,1.0,465.31,0.253,4
ORD100118,2021-10-07,P-CLO-014,Clothing,Formal Shirt,North,Chandigarh,SUP-009,12.0,WH-NO-04,379.0,15.0,146.0,477.0,19.0,1971.21,9.7,No,No,Autumn,Rainy,1710.35,0.0,3.0,517.02,0.168,14
ORD100119,2024-11-25,P-FUR-002,Furniture,Wooden Bookshelf,East,Ranchi,SUP-026,10.0,WH-EA-05,,5.0,31.0,97.0,3.62,6928.74,0.3,No,No,Autumn,Sunny,6957.03,,0.0,409.49,0.097,5
ORD100120,2023-11-01,P-CLO-005,Clothing,Kids Winter Jacket,East,Guwahati,SUP-029,16.0,WH-EA-03,224.0,31.0,,773.0,30.49,1453.64,0.8,Yes,No,Autumn,Sunny,,0.0,2.0,,0.045,33
ORD100121,2024-01-09,P-FUR-005,Furniture,Wooden Bookshelf,South,Kochi,SUP-004,9.0,WH-SO-05,,4.0,33.0,154.0,5.31,8574.34,10.7,No,No,Winter,Rainy,8403.45,0.0,1.0,293.67,0.159,7
ORD100122,2022-11-09,P-ELE-008,Electronics,Bluetooth Speaker,South,Bengaluru,SUP-028,10.0,WH-SO-01,62.0,14.0,87.0,457.0,13.28,4697.38,0.5,No,No,Autumn,Rainy,3968.58,0.0,1.0,386.15,0.083,9
ORD100123,2022-12-10,P-GRO-015,Grocery,Wheat Flour 5kg,East,Bhubaneswar,SUP-033,7.0,WH-EA-01,170.0,26.0,343.0,1126.0,46.11,259.78,29.8,No,No,Winter,Sunny,258.89,0.0,2.0,,0.029,43
ORD100124,2021-09-23,P-ELE-011,Electronics,Home Router,East,Ranchi,SUP-004,20.0,WH-EA-04,103.0,6.0,49.0,157.0,5.94,14812.59,10.8,No,No,Autumn,Sunny,,0.0,1.0,612.95,0.088,10
ORD100125,2022-09-20,P-CLO-009,Clothing,Cotton Saree,North,Kanpur,SUP-036,7.0,WH-NO-01,353.0,17.0,98.0,354.0,14.25,1018.8,4.5,Yes,No,Autumn,Cloudy,1076.64,0.0,2.0,359.86,0.092,23
ORD100126,2023-03-04,P-GRO-013,Grocery,Sunflower Oil 1L,South,Hyderabad,SUP-022,9.0,WH-SO-05,290.0,61.0,381.0,1598.0,49.4,233.86,11.8,No,No,Spring,Cloudy,242.9,0.0,0.0,396.79,0.092,59
ORD100127,2021-07-09,P-ELE-003,Electronics,Home Router,North,Delhi,SUP-025,10.0,WH-NO-01,211.0,9.0,44.0,289.0,8.12,8548.08,0.8,No,No,Summer,Sunny,9381.18,0.0,1.0,312.17,0.036,12
ORD100128,2023-07-18,P-ELE-010,Electronics,Laptop Stand,Central,Indore,SUP-003,5.0,WH-CE-04,109.0,5.0,48.0,231.0,7.52,9853.41,3.4,Yes,No,Autumn,Sunny,8240.44,1.0,,295.61,0.095,9
ORD100129,2023-06-18,P-CLO-008,Clothing,Denim Jeans,Central,Raipur,SUP-025,11.0,WH-CE-03,369.0,15.0,136.0,552.0,17.56,341.19,19.7,No,No,Autumn,Rainy,,0.0,1.0,420.68,0.09,21
ORD100130,2024-05-13,P-ELE-004,Electronics,Smartwatch,South,Coimbatore,SUP-019,14.0,WH-SO-04,66.0,6.0,20.0,133.0,4.46,6597.41,1.4,Yes,No,Summer,Sunny,,0.0,1.0,1632.24,0.123,6
ORD100131,2021-03-18,P-SPO-010,Sports,Football,North,Kanpur,SUP-015,12.0,WH-NO-04,145.0,11.0,,365.0,12.38,3761.97,4.6,No,No,Spring,Rainy,4081.01,0.0,0.0,476.03,,13
ORD100132,2021-11-26,P-CLO-013,Clothing,Men's Cotton T-Shirt,North,Delhi,SUP-032,5.0,WH-NO-03,171.0,27.0,205.0,889.0,27.7,266.57,22.7,No,No,Autumn,Sunny,235.57,0.0,0.0,263.36,0.131,24
ORD100133,2022-09-19,P-GRO-013,Grocery,Toor Dal 1kg,South,Chennai,SUP-010,6.0,WH-SO-03,470.0,33.0,194.0,744.0,27.29,187.07,26.5,Yes,No,Autumn,Cloudy,188.39,0.0,0.0,247.97,0.063,43
ORD100134,2024-07-09,P-CLO-013,Clothing,Track Pants,West,Pune,SUP-003,5.0,WH-WE-03,669.0,41.0,136.0,891.0,27.93,1206.48,8.7,No,No,Autumn,,1105.39,0.0,1.0,255.47,0.101,33
ORD100135,2021-12-14,P-ELE-013,Electronics,LED TV 43in,East,,SUP-020,6.0,WH-EA-04,74.0,8.0,63.0,228.0,7.84,7910.52,9.2,No,No,Winter,Sunny,7637.43,0.0,0.0,219.25,0.126,9
ORD100136,2024-11-21,P-SPO-008,Sports,Badminton Racket,North,Delhi,SUP-030,,WH-NO-04,143.0,9.0,94.0,312.0,10.43,4793.04,13.2,No,No,Autumn,Cloudy,5559.8,0.0,1.0,450.24,0.027,14
ORD100137,2024-10-29,P-CLO-001,Clothing,Woolen Sweater,North,Lucknow,SUP-006,3.0,WH-NO-03,299.0,36.0,153.0,,22.67,1338.08,11.6,Yes,No,Autumn,Sunny,1440.68,0.0,0.0,199.27,0.01,51
ORD100138,2021-05-19,P-BEA-015,Beauty,Talcum Powder,North,Lucknow,SUP-040,6.0,WH-NO-02,133.0,38.0,,571.0,24.15,160.54,16.6,Yes,,Summer,Rainy,141.02,0.0,0.0,312.87,0.045,23
ORD100139,2022-06-15,P-ELE-007,Electronics,Bluetooth Speaker,West,Mumbai,SUP-027,8.0,WH-WE-01,46.0,14.0,95.0,458.0,14.23,4885.6,15.9,No,No,Autumn,,4586.51,0.0,5.0,496.77,0.016,11
ORD100140,2022-01-14,P-CLO-010,Clothing,Men's Cotton T-Shirt,East,Guwahati,SUP-038,16.0,WH-EA-04,463.0,20.0,158.0,600.0,20.25,765.7,23.0,No,Yes,Winter,Sunny,765.75,0.0,3.0,617.29,0.092,42
ORD100141,2022-12-16,P-CLO-001,Clothing,Cotton Saree,East,Bhubaneswar,SUP-019,8.0,WH-EA-02,482.0,33.0,207.0,766.0,25.72,2049.16,17.4,No,No,Winter,Cloudy,2005.83,,,383.73,0.021,28
ORD100142,2024-09-12,P-SPO-014,Sports,Running Shoes,South,Hyderabad,SUP-005,8.0,WH-SO-03,359.0,16.0,109.0,513.0,14.39,3539.23,5.1,No,No,Autumn,Rainy,3627.92,0.0,1.0,403.84,0.059,20
ORD100143,2022-07-03,P-CLO-014,Clothing,Woolen Sweater,Central,Jabalpur,SUP-008,12.0,WH-CE-05,431.0,19.0,126.0,570.0,18.75,1877.78,6.4,No,No,Autumn,Sunny,1761.45,0.0,4.0,693.6,0.124,17
ORD100144,2023-08-27,P-CLO-014,Clothing,Woolen Sweater,South,Hyderabad,SUP-021,4.0,WH-SO-04,466.0,24.0,163.0,553.0,,673.42,7.7,No,No,,,653.69,0.0,1.0,275.48,0.039,25
ORD100145,2021-07-20,P-GRO-003,Grocery,Sugar 1kg,West,Pune,SUP-024,10.0,WH-WE-02,229.0,27.0,193.0,842.0,33.24,149.36,7.4,No,No,Summer,Rainy,139.97,0.0,0.0,360.99,0.098,31
ORD100146,2023-04-14,P-GRO-013,Grocery,Basmati Rice 5kg,West,Pune,SUP-030,12.0,WH-WE-03,997.0,89.0,551.0,1941.0,66.9,126.7,3.8,No,Yes,Summer,Sunny,122.97,0.0,0.0,392.9,0.097,108
ORD100147,2022-05-31,P-CLO-010,Clothing,Women's Kurti,East,Ranchi,SUP-032,9.0,WH-EA-02,200.0,20.0,141.0,525.0,16.82,672.99,28.4,No,No,Summer,,710.89,0.0,2.0,440.89,0.165,19
ORD100148,2024-09-02,P-CLO-003,Clothing,Cotton Saree,West,Ahmedabad,SUP-031,12.0,WH-WE-04,364.0,24.0,138.0,537.0,20.97,2195.91,5.4,Yes,No,Autumn,Sunny,2248.04,1.0,0.0,356.72,0.163,24
ORD100149,2024-02-13,P-ELE-009,Electronics,Smartwatch,South,Bengaluru,SUP-024,8.0,WH-SO-01,265.0,13.0,115.0,431.0,12.98,6895.79,11.6,Yes,No,,Cloudy,6508.91,0.0,20.0,,0.189,14
ORD100150,2021-11-11,P-BEA-008,Beauty,Lipstick Set,East,Guwahati,SUP-001,3.0,WH-EA-05,786.0,26.0,255.0,911.0,31.67,166.36,11.1,No,No,Autumn,Sunny,181.43,0.0,2.0,454.81,0.028,52
ORD100151,2023-06-27,P-SPO-010,Sports,Badminton Racket,North,Jaipur,SUP-022,5.0,WH-NO-05,52.0,5.0,81.0,341.0,11.58,470.24,8.8,No,No,Summer,Sunny,510.26,0.0,0.0,272.41,0.157,7
ORD100152,2022-05-15,P-ELE-002,Electronics,Laptop Stand,South,Chennai,SUP-033,8.0,WH-SO-02,,7.0,93.0,416.0,13.93,9714.91,1.4,No,No,Summer,Rainy,9714.04,1.0,0.0,321.8,0.069,15
ORD100153,2022-10-02,P-CLO-009,Clothing,Formal Shirt,North,Chandigarh,SUP-034,22.0,WH-NO-02,433.0,11.0,167.0,549.0,21.37,,28.3,Yes,Yes,Autumn,Cloudy,2270.21,0.0,1.0,514.06,0.138,29
ORD100154,2022-11-07,P-ELE-011,Electronics,Smartphone Charger,North,Chandigarh,SUP-034,4.0,WH-NO-03,193.0,13.0,62.0,276.0,9.74,12332.16,3.0,Yes,No,Autumn,Sunny,14071.03,0.0,0.0,164.63,0.158,11
ORD100155,2024-04-13,P-FUR-011,Furniture,TV Unit,North,Delhi,SUP-001,13.0,WH-NO-04,60.0,5.0,58.0,213.0,6.84,5724.58,13.7,Yes,No,Summer,Cloudy,6460.49,,0.0,338.36,0.138,6
ORD100156,2022-02-28,P-GRO-012,Grocery,Wheat Flour 5kg,South,Bengaluru,SUP-018,9.0,WH-SO-04,97.0,10.0,104.0,484.0,16.29,116.67,24.5,No,No,Spring,Cloudy,102.53,0.0,1.0,298.38,0.05,10
ORD100157,2021-01-07,P-FUR-010,Furniture,Wooden Bookshelf,East,Guwahati,SUP-025,8.0,WH-EA-01,52.0,4.0,39.0,115.0,4.05,12573.11,9.0,Yes,No,Winter,Sunny,13774.39,0.0,2.0,329.5,0.161,7
ORD100158,2021-10-09,P-BEA-011,Beauty,Face Wash 100ml,South,Coimbatore,SUP-010,7.0,WH-SO-04,298.0,17.0,175.0,692.0,23.91,915.31,,No,No,,Cloudy,1041.53,0.0,0.0,267.38,0.065,30
ORD100159,2024-04-22,P-BEA-002,Beauty,Lipstick Set,South,Coimbatore,SUP-017,10.0,WH-SO-01,554.0,24.0,152.0,858.0,27.16,880.55,11.6,No,No,Summer,,926.81,0.0,,411.97,0.291,24
ORD100160,2022-03-10,P-ELE-012,Electronics,Home Router,Central,Indore,SUP-004,9.0,WH-CE-02,172.0,8.0,57.0,232.0,6.8,12193.11,6.6,Yes,No,Spring,Sunny,11737.65,0.0,,363.89,0.135,6
ORD100161,2021-03-28,P-SPO-006,Sports,Football,Central,Raipur,SUP-008,9.0,WH-CE-04,144.0,5.0,38.0,170.0,5.77,955.4,13.3,No,No,Summer,Rainy,928.98,0.0,0.0,276.2,0.166,7
ORD100162,2022-08-08,P-GRO-009,Grocery,Sunflower Oil 1L,North,Kanpur,SUP-001,8.0,WH-NO-05,,33.0,185.0,999.0,36.63,441.36,11.0,No,No,Autumn,Cloudy,501.76,0.0,0.0,260.77,0.014,37
ORD100163,2024-06-25,P-ELE-009,Electronics,Smartphone Charger,South,Chennai,SUP-040,15.0,WH-SO-04,78.0,6.0,56.0,233.0,6.24,962.16,15.3,No,No,Summer,Sunny,1026.47,0.0,1.0,605.51,0.055,7
ORD100164,2024-06-29,P-CLO-015,Clothing,Men's Cotton T-Shirt,East,Guwahati,SUP-035,11.0,WH-EA-01,324.0,9.0,151.0,503.0,15.25,2465.25,34.4,No,,Autumn,Cloudy,2573.18,0.0,1.0,356.18,0.061,25
ORD100165,2024-10-16,P-GRO-005,Grocery,Tea Powder 500g,West,Mumbai,SUP-017,8.0,WH-WE-04,499.0,44.0,306.0,1199.0,40.54,561.73,3.3,No,No,Autumn,Sunny,666.56,0.0,1.0,326.77,0.082,49
ORD100166,2023-09-27,P-BEA-006,Beauty,Moisturizer Cream,South,Bengaluru,SUP-001,10.0,WH-SO-01,165.0,40.0,215.0,789.0,28.02,542.41,6.2,No,No,Autumn,Rainy,498.68,0.0,20.0,414.0,0.168,23
ORD100167,2024-04-11,P-BEA-012,Beauty,Body Lotion 400ml,West,Nagpur,SUP-014,11.0,WH-WE-02,330.0,21.0,177.0,831.0,23.68,496.76,13.9,No,No,Summer,Cloudy,493.15,0.0,0.0,287.71,0.121,30
ORD100168,2024-02-04,P-GRO-010,Grocery,Toor Dal 1kg,North,Delhi,SUP-018,10.0,WH-NO-01,806.0,44.0,325.0,1164.0,42.48,259.17,23.1,No,No,Winter,Sunny,263.11,1.0,1.0,,0.288,60
ORD100169,2021-01-29,P-SPO-005,Sports,Running Shoes,South,Coimbatore,SUP-007,5.0,WH-SO-05,276.0,10.0,88.0,397.0,13.22,2146.89,37.5,Yes,No,Winter,Sunny,,0.0,1.0,246.94,0.043,15
ORD100170,2022-09-03,P-GRO-006,Grocery,Basmati Rice 5kg,West,Ahmedabad,SUP-027,9.0,WH-WE-02,948.0,38.0,336.0,1537.0,47.97,108.31,6.1,Yes,No,Autumn,Sunny,92.36,0.0,0.0,326.05,0.1,48
ORD100171,2023-02-08,P-CLO-013,Clothing,Denim Jeans,East,Ranchi,SUP-040,,WH-EA-03,102.0,,91.0,,13.4,1794.38,12.1,No,No,Winter,Cloudy,1938.49,0.0,0.0,236.49,0.263,18
ORD100172,2022-11-09,P-GRO-013,Grocery,Toor Dal 1kg,West,Ahmedabad,SUP-034,8.0,WH-WE-04,641.0,45.0,304.0,1176.0,43.39,171.64,8.2,Yes,No,Autumn,Rainy,161.32,0.0,0.0,1159.92,0.043,45
ORD100173,2024-04-25,P-SPO-003,Sports,Cricket Bat,North,Jaipur,SUP-035,5.0,WH-NO-05,65.0,12.0,57.0,285.0,9.91,4949.66,7.0,No,No,Summer,Rainy,4645.1,0.0,1.0,340.68,0.192,9
ORD100174,2024-12-05,P-ELE-006,Electronics,Bluetooth Speaker,North,Kanpur,SUP-034,9.0,WH-NO-05,43.0,9.0,70.0,261.0,8.71,8395.52,16.1,No,No,Winter,Rainy,8154.37,0.0,0.0,433.83,0.014,8
ORD100175,2023-03-08,P-ELE-012,Electronics,Bluetooth Speaker,North,Kanpur,SUP-003,9.0,WH-NO-01,246.0,11.0,78.0,292.0,11.02,6101.09,13.9,No,Yes,Spring,Cloudy,5988.72,0.0,0.0,338.56,0.058,16
ORD100176,2021-05-21,P-CLO-002,Clothing,Formal Shirt,North,Jaipur,SUP-023,9.0,WH-NO-02,139.0,22.0,123.0,465.0,15.8,2340.07,5.9,No,No,Summer,Sunny,2317.32,1.0,3.0,457.09,0.005,20
ORD100177,2022-06-10,P-SPO-003,Sports,Gym Dumbbells 5kg,North,Delhi,SUP-023,8.0,WH-NO-03,,6.0,96.0,439.0,12.76,699.01,8.8,No,No,Summer,Cloudy,752.9,0.0,1.0,305.14,0.079,14
ORD100178,2021-10-16,P-SPO-003,Sports,Skipping Rope,East,Kolkata,SUP-005,8.0,WH-EA-04,214.0,8.0,50.0,383.0,10.83,1794.05,20.2,No,No,Autumn,Sunny,1961.81,0.0,2.0,399.87,0.032,15
ORD100179,2022-11-19,P-BEA-008,Beauty,Body Lotion 400ml,East,Bhubaneswar,SUP-006,6.0,WH-EA-02,275.0,32.0,271.0,1063.0,36.26,410.24,3.5,No,No,Autumn,Sunny,401.73,0.0,0.0,244.56,0.061,29
ORD100180,2021-12-09,P-SPO-007,Sports,Cricket Bat,East,Guwahati,SUP-023,7.0,WH-EA-02,49.0,14.0,106.0,402.0,13.5,2893.84,15.7,Yes,No,Winter,Sunny,2755.37,0.0,2.0,312.53,0.101,13
ORD100181,2021-04-28,P-SPO-005,Sports,Running Shoes,South,Coimbatore,SUP-029,2.0,WH-SO-04,166.0,14.0,96.0,459.0,15.63,826.2,5.0,Yes,No,Summer,Rainy,817.71,0.0,0.0,339.12,0.095,13
ORD100182,2021-09-08,P-CLO-003,Clothing,Woolen Sweater,North,Jaipur,SUP-009,7.0,WH-NO-03,228.0,18.0,116.0,393.0,,584.13,20.8,Yes,No,Autumn,Cloudy,542.37,0.0,3.0,349.57,,19
ORD100183,2022-12-27,P-GRO-010,Grocery,Instant Noodles Pack,West,Mumbai,SUP-020,3.0,WH-WE-04,270.0,35.0,164.0,771.0,24.6,460.85,13.7,No,No,Winter,Sunny,,0.0,4.0,,0.067,32
ORD100184,2021-07-26,P-BEA-013,Beauty,Moisturizer Cream,North,Delhi,SUP-004,7.0,WH-NO-02,209.0,14.0,161.0,667.0,21.71,167.94,4.5,No,No,Autumn,Rainy,155.23,0.0,0.0,374.97,0.093,22
ORD100185,2021-02-10,P-FUR-004,Furniture,Dining Chair,West,Mumbai,SUP-005,10.0,WH-WE-03,12.0,6.0,26.0,126.0,3.81,3992.27,26.2,No,No,Spring,Rainy,4671.67,0.0,0.0,,0.075,4
ORD100186,2022-02-14,P-GRO-010,Grocery,Instant Noodles Pack,North,Chandigarh,SUP-024,10.0,WH-NO-01,605.0,36.0,200.0,1279.0,38.6,241.69,10.0,No,No,Spring,Cloudy,244.16,0.0,0.0,267.92,0.068,41
ORD100187,2023-07-31,P-ELE-012,Electronics,LED TV 43in,East,Guwahati,SUP-023,3.0,WH-EA-01,120.0,9.0,50.0,268.0,8.43,9420.02,17.7,Yes,No,Autumn,Sunny,9014.71,0.0,1.0,275.05,0.063,12
ORD100188,2023-07-11,P-BEA-009,Beauty,Body Lotion 400ml,West,Mumbai,SUP-031,6.0,WH-WE-01,,29.0,223.0,927.0,29.11,664.9,10.8,No,No,Autumn,Sunny,702.45,0.0,1.0,270.76,0.154,40
ORD100189,2022-07-25,P-GRO-009,Grocery,Sugar 1kg,East,Ranchi,SUP-037,5.0,WH-EA-01,185.0,35.0,241.0,866.0,32.25,414.55,6.7,Yes,No,Summer,,373.69,0.0,1.0,411.8,0.013,39
ORD100190,2023-08-28,P-SPO-003,Sports,Skipping Rope,East,Patna,SUP-008,8.0,WH-EA-02,127.0,12.0,86.0,275.0,9.02,852.75,22.0,Yes,No,Summer,Cloudy,804.21,0.0,2.0,438.01,0.078,13
ORD100191,2021-10-07,P-GRO-015,Grocery,Sugar 1kg,West,Surat,SUP-014,7.0,WH-WE-01,539.0,24.0,258.0,942.0,36.62,163.09,15.0,No,No,Autumn,Cloudy,168.62,2.0,2.0,446.21,0.103,39
ORD100192,2023-11-22,P-ELE-015,Electronics,Power Bank 10000mAh,North,Jaipur,SUP-035,24.0,WH-NO-01,142.0,8.0,53.0,293.0,10.17,13319.76,7.2,No,No,Autumn,Sunny,13464.02,0.0,1.0,583.53,0.136,9
ORD100193,2021-01-26,P-BEA-011,Beauty,Talcum Powder,West,Mumbai,SUP-003,23.0,WH-WE-05,272.0,71.0,507.0,2069.0,59.4,777.68,7.0,No,Yes,Winter,Sunny,842.93,0.0,2.0,620.88,0.117,100
ORD100194,2021-07-17,P-ELE-014,Electronics,Power Bank 10000mAh,West,Nagpur,SUP-034,8.0,WH-WE-05,69.0,8.0,,337.0,10.68,11805.54,8.4,No,No,Autumn,,9227.6,0.0,1.0,395.59,0.044,8
ORD100195,2024-09-09,P-ELE-010,Electronics,Bluetooth Speaker,Central,,SUP-038,7.0,WH-CE-02,37.0,4.0,50.0,251.0,8.14,5496.4,16.0,Yes,No,Autumn,Rainy,5856.14,0.0,2.0,362.78,0.024,10
ORD100196,2022-11-15,P-CLO-010,Clothing,Kids Winter Jacket,South,Kochi,SUP-004,9.0,WH-SO-05,259.0,42.0,275.0,1038.0,34.79,600.34,25.8,No,No,Autumn,Sunny,574.24,0.0,1.0,465.79,0.021,36
ORD100197,2023-03-24,P-SPO-013,Sports,Running Shoes,South,Bengaluru,SUP-006,2.0,WH-SO-01,183.0,11.0,101.0,410.0,13.71,622.87,19.1,No,No,Summer,Cloudy,564.56,0.0,3.0,316.05,,13
ORD100198,2022-08-04,P-ELE-001,Electronics,Power Bank 10000mAh,West,Pune,SUP-028,4.0,WH-WE-01,144.0,10.0,46.0,231.0,7.59,11296.1,14.5,No,No,Summer,Stormy,9738.91,0.0,1.0,381.95,0.021,7
ORD100199,2023-08-04,P-GRO-004,Grocery,Toor Dal 1kg,East,Patna,SUP-020,9.0,WH-EA-02,488.0,39.0,331.0,1364.0,45.14,466.23,3.0,Yes,Yes,Summer,Cloudy,,0.0,1.0,320.65,0.079,57
ORD100200,2023-12-29,P-BEA-004,Beauty,Moisturizer Cream,South,Hyderabad,SUP-040,15.0,WH-SO-02,427.0,56.0,268.0,1336.0,41.84,1051.9,12.9,No,No,Winter,Sunny,1185.7,0.0,2.0,472.39,0.132,49
ORD100201,2024-02-13,P-SPO-010,Sports,Running Shoes,North,Kanpur,SUP-022,13.0,WH-NO-01,199.0,17.0,86.0,565.0,15.68,2663.07,26.7,No,No,Spring,Cloudy,2869.53,0.0,0.0,378.1,0.013,17
ORD100202,2021-12-30,P-CLO-004,Clothing,Woolen Sweater,North,Jaipur,SUP-027,14.0,WH-NO-05,369.0,18.0,156.0,783.0,22.82,343.46,8.9,,No,Winter,Rainy,388.37,0.0,1.0,425.73,0.173,40
ORD100203,2023-07-05,P-ELE-006,Electronics,Home Router,South,Coimbatore,SUP-010,10.0,WH-SO-05,107.0,4.0,46.0,,5.98,2239.58,11.6,No,No,Autumn,Rainy,2219.19,0.0,1.0,344.15,0.118,8
ORD100204,2024-02-20,P-ELE-008,Electronics,Smartphone Charger,North,Chandigarh,SUP-013,13.0,WH-NO-02,61.0,5.0,40.0,160.0,5.7,2619.83,31.8,No,No,Spring,Sunny,2642.21,2.0,2.0,351.04,0.007,6
ORD100205,2022-08-27,P-GRO-012,Grocery,Masala Mix 200g,North,Kanpur,SUP-008,3.0,WH-NO-02,350.0,43.0,266.0,1191.0,41.93,410.35,4.9,No,No,Summer,Sunny,358.51,0.0,2.0,333.1,0.095,36
ORD100206,2022-07-13,P-ELE-008,Electronics,Power Bank 10000mAh,North,Kanpur,SUP-006,6.0,WH-NO-04,107.0,7.0,61.0,227.0,8.07,4002.91,10.5,No,No,Summer,Sunny,3497.11,0.0,21.0,325.72,0.026,8
ORD100207,2023-07-06,P-FUR-001,Furniture,Office Chair,Central,Jabalpur,SUP-005,11.0,WH-CE-05,81.0,3.0,31.0,113.0,,7386.24,4.2,No,No,Autumn,Sunny,7299.64,0.0,0.0,338.94,0.01,2
ORD100208,2023-04-19,P-ELE-011,Electronics,Wireless Earbuds,North,Kanpur,SUP-036,7.0,WH-NO-02,104.0,10.0,68.0,341.0,11.25,6476.4,0.6,No,No,Summer,Cloudy,5763.38,0.0,0.0,342.91,0.003,11
ORD100209,2022-01-04,P-CLO-007,Clothing,Women's Kurti,North,Jaipur,SUP-003,29.0,WH-NO-04,67.0,23.0,115.0,456.0,15.87,1461.68,16.8,No,No,Winter,Sunny,1361.44,0.0,4.0,750.15,0.09,16
ORD100210,2024-10-31,P-FUR-002,Furniture,TV Unit,South,Bengaluru,SUP-021,5.0,WH-SO-01,98.0,6.0,35.0,155.0,5.17,4655.95,14.4,Yes,No,Autumn,,4672.07,1.0,0.0,270.56,0.102,10
ORD100211,2023-04-01,P-CLO-010,Clothing,Track Pants,South,Chennai,SUP-021,16.0,WH-SO-03,637.0,23.0,251.0,800.0,28.07,747.87,31.9,No,No,Summer,Cloudy,823.99,0.0,1.0,434.72,0.036,33
ORD100212,2023-04-05,P-ELE-005,Electronics,Smartwatch,Central,Gwalior,SUP-003,8.0,WH-CE-05,93.0,5.0,42.0,157.0,5.22,8051.65,11.8,Yes,No,Summer,Cloudy,8057.99,0.0,0.0,419.94,0.131,7
ORD100213,2021-10-28,P-BEA-007,Beauty,Hair Oil 250ml,Central,Indore,SUP-034,11.0,WH-CE-03,555.0,33.0,217.0,770.0,27.5,696.05,14.8,No,No,Autumn,Sunny,620.3,0.0,2.0,494.88,,40
ORD100214,2023-09-14,P-FUR-015,Furniture,Plastic Storage Rack,South,Bengaluru,SUP-021,4.0,WH-SO-04,165.0,5.0,34.0,186.0,6.61,5297.52,,No,No,Autumn,Sunny,,0.0,2.0,337.45,0.041,6
ORD100215,2024-09-02,P-BEA-004,Beauty,Talcum Powder,South,Kochi,SUP-006,5.0,WH-SO-04,196.0,,201.0,928.0,25.79,267.15,22.3,No,No,Autumn,Sunny,269.71,0.0,1.0,317.79,0.079,26
ORD100216,2023-11-27,P-ELE-014,Electronics,Smartphone Charger,South,Hyderabad,SUP-006,8.0,WH-SO-04,83.0,10.0,80.0,264.0,10.04,6449.42,1.9,Yes,No,Autumn,Rainy,6124.84,0.0,1.0,257.16,0.102,13
ORD100217,2023-01-15,P-ELE-007,Electronics,LED TV 43in,North,Kanpur,SUP-029,5.0,WH-NO-04,186.0,9.0,56.0,417.0,10.59,30360.26,9.4,Yes,No,Winter,Sunny,9804.99,0.0,1.0,275.32,0.044,16
